id,type,title,author,volume,series,publisher,year,language,country,copies,cover_type,genre,description,cover_url,enrichment_status,enrichment_date,enrichment_source,search_query,source_row,price
030557d8df47,Manga,A girl on the shore,Inio Asano,,A Girl on the Shore,Kodansha,2023,English,,1,Soft cover,Comics & Graphic Novels,"Koume and Keisuke are searching—for something. Maybe Keisuke wants more than a kiss from the fair Koume. Maybe Koume is looking for a better match than Misaki, the local playboy. By now a contemporary classic, Inio Asano’s searing seaside teenage tryst is finally available in gorgeous hardcover.",http://books.google.com/books/content?id=GYq3EAAAQBAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:05:57.642796,Google Books API,A Girl on the Shore Inio Asano manga,89,
8e76f94c6ac0,Manga,King's Game,Hitori Renda Vol 1,,King's Game,IVREA,,Spanish,,1,Soft cover,,,,failed,2025-10-13T00:05:58.845487,,King's Game Hitori Renda Vol 1 manga,90,
9dc7b88f32e1,Manga,Saint Seiya Next Dimension Myth Of Hades By Masami Kurumada,,1,Saint Seiya,IVREA,2014,Spanish,Spain,1,Soft cover,,,,completed,2025-10-13T00:06:00.269423,Google Books API,Saint Seiya volume 1 manga,91,
82fd42344ee3,Manga,Saint Seiya Next Dimension Myth Of Hades By Masami Kurumada,,2,Saint Seiya,IVREA,2014,Spanish,Spain,1,Soft cover,,,,completed,2025-10-13T00:06:01.640919,Google Books API,Saint Seiya volume 2 manga,92,
668b696b145f,Manga,Saint Seiya Next Dimension Myth Of Hades By Masami Kurumada,,3,Saint Seiya,IVREA,2014,Spanish,Spain,1,Soft cover,,,,completed,2025-10-13T00:06:03.016303,Google Books API,Saint Seiya volume 3 manga,93,
78816401e2f5,Manga,Saint Seiya Next Dimension Myth Of Hades By Masami Kurumada,,4,Saint Seiya,IVREA,2014,Spanish,Argentina,1,Soft cover,,,,completed,2025-10-13T00:06:03.703941,Google Books API,Saint Seiya volume 4 manga,94,
695384515879,Manga,Saint Seiya Next Dimension Myth Of Hades By Masami Kurumada,,5,Saint Seiya,IVREA,2014,Spanish,Argentina,1,Soft cover,,,,completed,2025-10-13T00:06:04.476618,Google Books API,Saint Seiya volume 5 manga,95,
4bc167d9e329,Manga,Saint Seiya Next Dimension Myth Of Hades By Masami Kurumada,,6,Saint Seiya,IVREA,2014,Spanish,Argentina,1,Soft cover,,,,completed,2025-10-13T00:06:05.172479,Google Books API,Saint Seiya volume 6 manga,96,
af336933715a,Manga,Saint Seiya Next Dimension Myth Of Hades By Masami Kurumada,,7,Saint Seiya,IVREA,2014,Spanish,Argentina,1,Soft cover,,,,completed,2025-10-13T00:06:06.572033,Google Books API,Saint Seiya volume 7 manga,97,
2558e39eaa80,Manga,Saint Seiya Next Dimension Myth Of Hades By Masami Kurumada,,8,Saint Seiya,IVREA,2014,Spanish,Argentina,1,Soft cover,,,,completed,2025-10-13T00:06:07.940044,Google Books API,Saint Seiya volume 8 manga,98,
29d78a4084cb,Manga,Saint Seiya Next Dimension Myth Of Hades By Masami Kurumada,,9,Saint Seiya,IVREA,2014,Spanish,Argentina,1,Soft cover,,,,completed,2025-10-13T00:06:09.306424,Google Books API,Saint Seiya volume 9 manga,99,
0bf9b5931941,Manga,Saint Seiya Next Dimension Myth Of Hades By Masami Kurumada,,10,Saint Seiya,IVREA,2014,Spanish,Argentina,1,Soft cover,,,,completed,2025-10-13T00:06:10.647411,Google Books API,Saint Seiya volume 10 manga,100,
ada7c8553b55,Manga,Saint Seiya Next Dimension Myth Of Hades By Masami Kurumada,,11,Saint Seiya,IVREA,2014,Spanish,Argentina,1,Soft cover,,,,completed,2025-10-13T00:06:11.997375,Google Books API,Saint Seiya volume 11 manga,101,
6864dfe86955,Manga,Saint Seiya Next Dimension Myth Of Hades By Masami Kurumada,,12,Saint Seiya,IVREA,2014,Spanish,Argentina,1,Soft cover,,,,completed,2025-10-13T00:06:13.352012,Google Books API,Saint Seiya volume 12 manga,102,
21381349001d,Manga,El fin del mundo y antes del amanecer,Inio Asano,,El fin del mundo y antes del amanecer,Norma Editorial,2016,Spanish,Spain,1,Soft cover,,,https://covers.openlibrary.org/b/id/13749511-L.jpg,completed,2025-10-13T00:06:15.309517,Open Library API,El fin del mundo y antes del amanecer Inio Asano manga,103,
59be9cbfce67,Manga,El perro que cuidada de las estrellas,Takashi Murukami Vol 1,,El perro que cuidaba de las estrellas,Ediciones Hanami,,Spanish,Spain,1,Soft cover,Automobile travel,"""Happy, un perrito que emprende, junto con su papá humano, una gran aventura sin retorno, ya que después de ser abandonados por el resto de la familia, ambos se enfrentarán al envejecimiento, pero al mismo tiempo conocerán el verdadero significado de un amor incondicional. Juntos llegarán a su destino."" --",,completed,2025-10-13T00:06:18.348517,Google Books API,El perro que cuidaba de las estrellas Takashi Murukami Vol 1 manga,104,
86354f9f9463,Manga,El perro que cuidada de las estrellas,Takashi Murukami Vol 2,,El perro que cuidaba de las estrellas,Ediciones Hanami,,Spanish,Spain,1,Soft cover,Automobile travel,"""Happy, un perrito que emprende, junto con su papá humano, una gran aventura sin retorno, ya que después de ser abandonados por el resto de la familia, ambos se enfrentarán al envejecimiento, pero al mismo tiempo conocerán el verdadero significado de un amor incondicional. Juntos llegarán a su destino."" --",,completed,2025-10-13T00:06:19.758165,Google Books API,El perro que cuidaba de las estrellas Takashi Murukami Vol 2 manga,105,
2cb09f21230c,Manga,The Ancient MagusBride,Kore Yamazaki,,The ancient magus Bride,Norma Editorial,2019,Spanish,Spain,1,Soft cover,Comics & Graphic Novels,"Now that Cartaphilus has chosen to enter a long slumber, peace has finally returned to the little cottage west of London. But it's not long before a message arrives for Chise: an invitation to join the college, a society of alchemists. Deep beneath the British Library, the curtain rises on a new story set on a new stage. There, human children learn, think, and grow...but what of those who are inhuman?",http://books.google.com/books/content?id=ntyEDwAAQBAJ&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:06:21.280136,Google Books API,The ancient magus Bride Kore Yamazaki manga,106,
a3776ea6fd99,Manga,Dragonball,"Akira Toriyama, 3-in-1 edition, Vols. 1-3",,Dragon Ball,VIZ Media,2015,English,USA,1,Soft cover,Comics & Graphic Novels,"Akira Toriyama's groundbreaking, iconic, best-selling series now in an omnibus edition! Dragon Ball introduces a young monkey-tailed boy named Goku (a wry update of the classic Chinese ""Monkey King"" legend), whose quiet life changes when he meets a girl named Bulma who is on a quest to collect seven ""Dragon Balls."" If she gathers them all, an incredibly powerful dragon will appear and grant her one wish. But the precious orbs are scattered all over the world, and Bulma could use the help of a ce",,completed,2025-10-13T00:06:22.690800,Google Books API,"Dragon Ball Akira Toriyama, 3-in-1 edition, Vols. 1-3 manga",107,
4e4f4b9f86cd,Manga,Dragonball,"Akira Toriyama, 3-in-1 edition, Vols. 4-6",,Dragon Ball,VIZ Media,2015,English,USA,1,Soft cover,Comics & Graphic Novels,"Akira Toriyama's groundbreaking, iconic, best-selling series now in an omnibus edition! Dragon Ball introduces a young monkey-tailed boy named Goku (a wry update of the classic Chinese ""Monkey King"" legend), whose quiet life changes when he meets a girl named Bulma who is on a quest to collect seven ""Dragon Balls."" If she gathers them all, an incredibly powerful dragon will appear and grant her one wish. But the precious orbs are scattered all over the world, and Bulma could use the help of a ce",,completed,2025-10-13T00:06:24.116702,Google Books API,"Dragon Ball Akira Toriyama, 3-in-1 edition, Vols. 4-6 manga",108,
075066e015e0,Manga,Dragonball,"Akira Toriyama, 3-in-1 edition, Vols. 7-9",,Dragon Ball,VIZ Media,2016,English,USA,1,Soft cover,"Comic books, strips, etc","Dragon Ball introduces a young monkey-tailed boy named Goku (a wry update of the classic Chinese ""Monkey King"" legend), whose quiet life changes when he meets a girl named Bulma who is on a quest to collect seven ""Dragon Balls."" If she gathers them all, an incredibly powerful dragon will appear and grant her one wish. But the precious orbs are scattered all over the world, and Bulma could use the help of a certain super-strong boy. Son Goku knows he doesn't stand a chance against a being as powe",,completed,2025-10-13T00:06:25.504684,Google Books API,"Dragon Ball Akira Toriyama, 3-in-1 edition, Vols. 7-9 manga",109,
595531816bda,Manga,Dragonball,"Akira Toriyama, 3-in-1 edition, Vols. 10-12",,Dragon Ball,VIZ Media,2014,English,USA,1,Soft cover,Comics & Graphic Novels,"Akira Toriyama's groundbreaking, iconic, best-selling series now in an omnibus edition! Dragon Ball introduces a young monkey-tailed boy named Goku (a wry update of the classic Chinese ""Monkey King"" legend), whose quiet life changes when he meets a girl named Bulma who is on a quest to collect seven ""Dragon Balls."" If she gathers them all, an incredibly powerful dragon will appear and grant her one wish. But the precious orbs are scattered all over the world, and Bulma could use the help of a ce",http://books.google.com/books/content?id=TklGzQEACAAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:06:26.921890,Google Books API,"Dragon Ball Akira Toriyama, 3-in-1 edition, Vols. 10-12 manga",110,
bfbede45b0c5,Manga,Dragonball,"Akira Toriyama, 3-in-1 edition, Vols. 13-15",,Dragon Ball,VIZ Media,2014,English,USA,1,Soft cover,Heroes,"As Piccolo tries to gather the seven Dragon Balls on his way to world domination, Kame-Sen'nin and Tenshinhan decide their only hope of stopping him is to try a martial arts technique so powerful it killed the last person who used it.",,completed,2025-10-13T00:06:41.745188,Google Books API,"Dragon Ball Akira Toriyama, 3-in-1 edition, Vols. 13-15 manga",111,
0955f7f17ce8,Manga,Rurouni Kenshin,"Nobuhiro Watsuki, 3-in-1 edition, Vols 1-3",,Rurouni Kenshin,VIZ Media,2017,English,USA,1,Soft cover,Comics & Graphic Novels,"The beloved landmark tale of a Meiji-era swordsman’s quest for redemption. Action, romance and historical intrigue help make Nobuhiro Watsuki’s Rurouni Kenshin, the tale of a wandering swordsman set against the backdrop of the Meiji Restoration, one of the most popular manga titles of all time! Himura Battōsai was once an assassin of ferocious power during the violent upheaval of the Bakumatsu era. But as the Meiji Restoration heals the wounds of civil war, Battōsai takes up a new name and a new",http://books.google.com/books/content?id=LHDyvQAACAAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:06:43.192348,Google Books API,"Rurouni Kenshin Nobuhiro Watsuki, 3-in-1 edition, Vols 1-3 manga",112,
5445542f8dcf,Manga,Rurouni Kenshin,"Nobuhiro Watsuki, 3-in-1 edition, Vols 4-6",,Rurouni Kenshin,VIZ Media,2017,English,USA,1,Soft cover,Comics & Graphic Novels,"The beloved landmark tale of a Meiji-era swordsman’s quest for redemption. Action, romance and historical intrigue help make Nobuhiro Watsuki’s Rurouni Kenshin, the tale of a wandering swordsman set against the backdrop of the Meiji Restoration, one of the most popular manga titles of all time! With his sakabatō shattered, Kenshin seeks the only swordsmith who can forge him a new blade. Instead, he finds one of Shishio's elite assassins waiting to take his head! Not even Kenshin can win this bat",http://books.google.com/books/content?id=-BntAQAACAAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:06:44.622767,Google Books API,"Rurouni Kenshin Nobuhiro Watsuki, 3-in-1 edition, Vols 4-6 manga",113,
61eeecbf7f78,Manga,Rurouni Kenshin,"Nobuhiro Watsuki, 3-in-1 edition, Vols 7-9",,Rurouni Kenshin,VIZ Media,2017,English,USA,1,Soft cover,Comics & Graphic Novels,"The beloved landmark tale of a Meiji-era swordsman’s quest for redemption. Action, romance and historical intrigue help make Nobuhiro Watsuki’s Rurouni Kenshin, the tale of a wandering swordsman set against the backdrop of the Meiji Restoration, one of the most popular manga titles of all time! When former Shinsengumi captain Saitō Hajime arrives on the steps of Kamiya dojo, he challenges Kenshin to a duel that will force a reawakening of Kenshin’s past. Then, Kenshin leaves for turbulent Kyoto,",http://books.google.com/books/content?id=5upAvgAACAAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:06:45.478632,Google Books API,"Rurouni Kenshin Nobuhiro Watsuki, 3-in-1 edition, Vols 7-9 manga",114,
6db261d334dc,Manga,Rurouni Kenshin,"Nobuhiro Watsuki, 3-in-1 edition, Vols 10-12",,Rurouni Kenshin,VIZ Media,2017,English,USA,1,Soft cover,Comics & Graphic Novels,"The beloved landmark tale of a Meiji-era swordsman’s quest for redemption. Action, romance and historical intrigue help make Nobuhiro Watsuki’s Rurouni Kenshin, the tale of a wandering swordsman set against the backdrop of the Meiji Restoration, one of the most popular manga titles of all time! With his sakabatō shattered, Kenshin seeks the only swordsmith who can forge him a new blade. Instead, he finds one of Shishio's elite assassins waiting to take his head! Not even Kenshin can win this bat",http://books.google.com/books/content?id=-BntAQAACAAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:06:48.102523,Google Books API,"Rurouni Kenshin Nobuhiro Watsuki, 3-in-1 edition, Vols 10-12 manga",115,
30ef1ae9985a,Manga,Rurouni Kenshin,"Nobuhiro Watsuki, 3-in-1 edition, Vols 13-15",,Rurouni Kenshin,VIZ Media,2018,English,USA,1,Soft cover,Comics & Graphic Novels,"The beloved landmark tale of a Meiji-era swordsman’s quest for redemption. Action, romance and historical intrigue help make Nobuhiro Watsuki’s Rurouni Kenshin, the tale of a wandering swordsman set against the backdrop of the Meiji Restoration, one of the most popular manga titles of all time! With terrifying force, Shishio unleashes his army and his plot to conquer Japan. While Misao leads the ninja defense of Kyoto, Kenshin, Sanosuke and Saitō take the battle to Shishio’s lair. Facing their m",http://books.google.com/books/content?id=fW3VAQAACAAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:06:49.547681,Google Books API,"Rurouni Kenshin Nobuhiro Watsuki, 3-in-1 edition, Vols 13-15 manga",116,
a5d896de60ba,Manga,Rurouni Kenshin,"Nobuhiro Watsuki, 3-in-1 edition, Vols 16-18",,Rurouni Kenshin,VIZ Media,2017,English,USA,1,Soft cover,Comics & Graphic Novels,"The beloved landmark tale of a Meiji-era swordsman’s quest for redemption. Action, romance and historical intrigue help make Nobuhiro Watsuki’s Rurouni Kenshin, the tale of a wandering swordsman set against the backdrop of the Meiji Restoration, one of the most popular manga titles of all time! Himura Battōsai was once an assassin of ferocious power during the violent upheaval of the Bakumatsu era. But as the Meiji Restoration heals the wounds of civil war, Battōsai takes up a new name and a new",http://books.google.com/books/content?id=LHDyvQAACAAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:06:51.005697,Google Books API,"Rurouni Kenshin Nobuhiro Watsuki, 3-in-1 edition, Vols 16-18 manga",117,
de8267e37850,Manga,Rurouni Kenshin,"Nobuhiro Watsuki, 3-in-1 edition, Vols 19-21",,Rurouni Kenshin,VIZ Media,2018,English,USA,1,Soft cover,Comics & Graphic Novels,"The beloved landmark tale of a Meiji-era swordsman’s quest for redemption. Action, romance and historical intrigue help make Nobuhiro Watsuki’s Rurouni Kenshin, the tale of a wandering swordsman set against the backdrop of the Meiji Restoration, one of the most popular manga titles of all time! In the aftermath of their battle for Japan’s future, Kenshin and his friends are ready to enjoy a hard-won peace. But the past isn’t finished with them. A new threat arises in the form of an army of venge",http://books.google.com/books/content?id=dRECtAEACAAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:06:52.412424,Google Books API,"Rurouni Kenshin Nobuhiro Watsuki, 3-in-1 edition, Vols 19-21 manga",118,
dcb898409c4e,Manga,Rurouni Kenshin,"Nobuhiro Watsuki, 3-in-1 edition, Vols 22-24",,Rurouni Kenshin,VIZ Media,2017,English,USA,1,Soft cover,Comics & Graphic Novels,"The beloved landmark tale of a Meiji-era swordsman’s quest for redemption. Action, romance and historical intrigue help make Nobuhiro Watsuki’s Rurouni Kenshin, the tale of a wandering swordsman set against the backdrop of the Meiji Restoration, one of the most popular manga titles of all time! Himura Battōsai was once an assassin of ferocious power during the violent upheaval of the Bakumatsu era. But as the Meiji Restoration heals the wounds of civil war, Battōsai takes up a new name and a new",http://books.google.com/books/content?id=LHDyvQAACAAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:06:53.809736,Google Books API,"Rurouni Kenshin Nobuhiro Watsuki, 3-in-1 edition, Vols 22-24 manga",119,
0eca58c04858,Manga,Rurouni Kenshin,"Nobuhiro Watsuki, 4-in-1 edition, Vols 25-28",,Rurouni Kenshin,VIZ Media,2019,English,USA,1,Soft cover,Comics & Graphic Novels,"The beloved landmark tale of a Meiji-era swordsman’s quest for redemption. Action, romance and historical intrigue help make Nobuhiro Watsuki’s Rurouni Kenshin, the tale of a wandering swordsman set against the backdrop of the Meiji Restoration, one of the most popular manga titles of all time! Felled by grief, Kenshin is powerless to stop Enishi’s conquest of Tokyo. His friends struggle to fill in, with Yahiko taking on the criminal powerhouse Kujiranami and Sanosuke defending the city from yak",http://books.google.com/books/content?id=hjjeuAEACAAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:06:55.276960,Google Books API,"Rurouni Kenshin Nobuhiro Watsuki, 4-in-1 edition, Vols 25-28 manga",120,
88b8d4ce1e63,Manga,Saint Seiya Edicion Kanzenban,Masami Kurumada Vol 1,,Saint Seiya,IVREA,2013,Spanish,Argentina,1,Soft cover,"Action, Fantasy, Shounen, Mythology","Saint Seiya follows young warriors who fight for the goddess Athena, wearing powerful armor called Cloths. The Kanzenban edition is the definitive version with new covers, extra material, and color pages.",,completed,2025-10-13T00:20:16.666813,"Kanzenban Edition, Shueisha (manual fix)",Saint Seiya Masami Kurumada Vol 1 manga,121,
c6d9b740b6fc,Manga,Saint Seiya Edicion Kanzenban,Masami Kurumada Vol 2,,Saint Seiya,IVREA,2019,Spanish,Argentina,1,Soft cover,,,,completed,2025-10-13T00:06:59.050512,Google Books API,Saint Seiya Masami Kurumada Vol 2 manga,122,
c34934f1f016,Manga,Saint Seiya Edicion Kanzenban,Masami Kurumada Vol 3,,Saint Seiya,IVREA,2019,Spanish,Argentina,1,Soft cover,,,,completed,2025-10-13T00:07:00.493129,Google Books API,Saint Seiya Masami Kurumada Vol 3 manga,123,
495667de5279,Manga,Saint Seiya Edicion Kanzenban,Masami Kurumada Vol 4,,Saint Seiya,IVREA,2017,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"Seiya e seus amigos enfrentam Ikki e os terríveis Cavaleiros Negros. Em jogo está a Armadura Sagrada de Sagitário, roubada durante a Guerra Galáctica. No entanto, mal acaba a dura batalha, novos inimigos ainda mais poderosos surgem no encalço dos Cavaleiros de Bronze. AUTOR: Masami Kurumada No. PÁGINAS: 240",,completed,2025-10-13T00:07:01.936655,Google Books API,Saint Seiya Masami Kurumada Vol 4 manga,124,
c74159639641,Manga,Saint Seiya Edicion Kanzenban,Masami Kurumada Vol 5,,Saint Seiya,IVREA,2019,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"Sanctuary, the headquarters of the Saints, has been infiltrated by a corrupt leader and only Athena can stop him. As the final showdown between the pope and Athena draws near, will Shoko and the rest of the Saintia be strong enough to protect their goddess?",http://books.google.com/books/content?id=t6ODDwAAQBAJ&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:07:02.692747,Google Books API,Saint Seiya Masami Kurumada Vol 5 manga,125,
7258fe898c5c,Manga,Saint Seiya Edicion Kanzenban,Masami Kurumada Vol 6,,Saint Seiya,IVREA,2014,Spanish,Argentina,1,Soft cover,,,,completed,2025-10-13T00:07:04.073092,Google Books API,Saint Seiya Masami Kurumada Vol 6 manga,126,
0be7edc09985,Manga,Saint Seiya Edicion Kanzenban,Masami Kurumada Vol 7,,Saint Seiya,IVREA,2020,Spanish,Argentina,1,Soft cover,,,,completed,2025-10-13T00:07:05.454599,Google Books API,Saint Seiya Masami Kurumada Vol 7 manga,127,
787ac15021c8,Manga,Saint Seiya Edicion Kanzenban,Masami Kurumada Vol 8,,Saint Seiya,IVREA,2019,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"SHADOWS OF THE PAST When Kyoko merged with Eris and returned to Earth, she brought back another old enemy...Saga! When Athena was just a baby, Saga tried to murder her. Now that he’s returned, will he finish the job?",http://books.google.com/books/content?id=RqKQEAAAQBAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:07:06.831142,Google Books API,Saint Seiya Masami Kurumada Vol 8 manga,128,
819269986aff,Manga,Saint Seiya Edicion Kanzenban,Masami Kurumada Vol 9,,Saint Seiya,IVREA,2020,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"SAINTIA ON TRIAL Elda and Katya attempt to convince Artemis to join Athena’s cause, but before Artemis will even talk to them the two women must prove themselves worthy. Xiaoling meanwhile reunites with an old friend only to find out that she’s working for the enemy!",http://books.google.com/books/content?id=wqqQEAAAQBAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:07:08.304114,Google Books API,Saint Seiya Masami Kurumada Vol 9 manga,129,
0b4b4e609786,Manga,Saint Seiya Edicion Kanzenban,Masami Kurumada Vol 10,,Saint Seiya,IVREA,2020,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"GUIDANCE FROM BEYOND As meteors rain down on the Earth, the Saintia must travel to another dimension to carry out a risky rescue mission. Guiding them is Olivia, the spirit of a Saintia who died thirteen years ago. When Shoko learns that she and Olivia have a special connection, it brings to light long buried family secrets!",http://books.google.com/books/content?id=dKuQEAAAQBAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:07:10.010116,Google Books API,Saint Seiya Masami Kurumada Vol 10 manga,130,
dba1ff5102fb,Manga,Saint Seiya Edicion Kanzenban,Masami Kurumada Vol 11,,Saint Seiya,IVREA,2013,Spanish,Argentina,1,Soft cover,"Action, Fantasy, Shounen, Mythology","Saint Seiya follows young warriors who fight for the goddess Athena, wearing powerful armor called Cloths. The Kanzenban edition is the definitive version with new covers, extra material, and color pages.",,completed,2025-10-13T00:20:16.666821,"Kanzenban Edition, Shueisha (manual fix)",Saint Seiya Masami Kurumada Vol 11 manga,131,
872a743b78fe,Manga,Saint Seiya Edicion Kanzenban,Masami Kurumada Vol 12,,Saint Seiya,IVREA,2021,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"AN ICY REUNION When an enemy steals the magic relics the Saintia need to rescue Athena, they must do whatever it takes to get them back! During her search to find them, Katya reunites with her sister, Maria. But Katya soon discovers that her sister has changed...and not for the better.",http://books.google.com/books/content?id=rqyQEAAAQBAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:07:13.301229,Google Books API,Saint Seiya Masami Kurumada Vol 12 manga,132,
f3926a0ead2c,Manga,Saint Seiya Edicion Kanzenban,Masami Kurumada Vol 13,,Saint Seiya,IVREA,2021,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"A GARDEN OF LOST SOULS Shoko and the rest of the Saintia continue to search for the lost relics they need to rescue Athena. Luckily, Shoko runs into an old and powerful ally, Mayura! But there’s something off about Mayura, a darkness in her aura that wasn’t there before. Can Shoko trust her friend, or has she become just another enemy?",http://books.google.com/books/content?id=uAsqEAAAQBAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:07:14.162605,Google Books API,Saint Seiya Masami Kurumada Vol 13 manga,133,
746f76ff206c,Manga,Saint Seiya Edicion Kanzenban,Masami Kurumada Vol 14,,Saint Seiya,IVREA,2021,Spanish,Argentina,1,Soft cover,Comics & Graphic Novels,"A NOBLE SACRIFICE As Shoko races to save Athena, she comes up against an old foe: Ruin Atë! Luckily, Shoko isn't alone. Fighting alongside her is Mayura, the woman who taught Shoko how to fight. Mayura has a plan for defeating Atë, but it's one that comes with a high cost. Is Shoko willing to risk the life of her comrade to defeat the enemy?",http://books.google.com/books/content?id=ArmQEAAAQBAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:07:15.506308,Google Books API,Saint Seiya Masami Kurumada Vol 14 manga,134,
04460be4fa38,Manga,Saint Seiya Edicion Kanzenban,Masami Kurumada Vol 15,,Saint Seiya,IVREA,2013,Spanish,Argentina,1,Soft cover,"Action, Fantasy, Shounen, Mythology","Saint Seiya follows young warriors who fight for the goddess Athena, wearing powerful armor called Cloths. The Kanzenban edition is the definitive version with new covers, extra material, and color pages.",,completed,2025-10-13T00:20:16.666828,"Kanzenban Edition, Shueisha (manual fix)",Saint Seiya Masami Kurumada Vol 15 manga,135,
32b6b3dff4fa,Manga,Saint Seiya Edicion Kanzenban,Masami Kurumada Vol 16,,Saint Seiya,IVREA,2013,Spanish,Argentina,1,Soft cover,"Action, Fantasy, Shounen, Mythology","Saint Seiya follows young warriors who fight for the goddess Athena, wearing powerful armor called Cloths. The Kanzenban edition is the definitive version with new covers, extra material, and color pages.",,completed,2025-10-13T00:20:16.666835,"Kanzenban Edition, Shueisha (manual fix)",Saint Seiya Masami Kurumada Vol 16 manga,136,
ac4b60a05866,Manga,Saint Seiya Edicion Kanzenban,Masami Kurumada Vol 17,,Saint Seiya,IVREA,2013,Spanish,Argentina,1,Soft cover,"Action, Fantasy, Shounen, Mythology","Saint Seiya follows young warriors who fight for the goddess Athena, wearing powerful armor called Cloths. The Kanzenban edition is the definitive version with new covers, extra material, and color pages.",,completed,2025-10-13T00:20:16.666843,"Kanzenban Edition, Shueisha (manual fix)",Saint Seiya Masami Kurumada Vol 17 manga,137,
d19d30d6edb1,Manga,Dragon Quest Emblem of Roto,Kamui Fujiwara Vol 1,,Dragon Quest,Planeta ,2019,Spanish,Spain,1,Soft cover,,,,completed,2025-10-13T00:07:22.230479,Google Books API,Dragon Quest Kamui Fujiwara Vol 1 manga,138,
4d5f27196d6e,Manga,Dragon Quest Emblem of Roto,Kamui Fujiwara Vol 2,,Dragon Quest,Planeta ,2021,Spanish,Spain,1,Soft cover,,,,completed,2025-10-13T00:07:23.681932,Google Books API,Dragon Quest Kamui Fujiwara Vol 2 manga,139,
8c3e243f960b,Manga,Banan Fish,Amiki Yoshida Vol 2,,Banana Fish,Panini Manga,,Spanish,Spain,1,Soft cover,,,,failed,2025-10-13T00:07:25.525028,,Banana Fish Amiki Yoshida Vol 2 manga,140,
33045d4fdeed,Book,Yo soy tu padre: Como llevar a tus hijos al lado oscuro,Jorge Vesterra,,Yo soy tu padre,Minotauro,2014,Spanish,Mexico,1,Soft cover,Literary Criticism,"Si eres friki y ha sucedido lo impensable,?ste libro es para ti. En este manual encontrar?s las claves para seguir siendo friki sin dejar de ser guay.",http://books.google.com/books/content?id=atxPAwAAQBAJ&printsec=frontcover&img=1&zoom=3&edge=curl&source=gbs_api,completed,2025-10-13T00:07:26.930175,Google Books API,Yo soy tu padre Jorge Vesterra book,141,
2ac0aacbb8c3,Manga,Codename Sailor V Eternal Edition,Naoko Takeuchi Vol 1,,Sailor V,Kodansha,2021,English,USA,1,Soft cover,Comics & Graphic Novels,"Before Sailor Moon, there was Sailor V! Minako Aino is 13 years old when she meets a talking white cat named Artemis, who tells her something unbelievable: With a magic pen, she has the power to transform into the elegant, masked hero Sailor V. Experience Minako's adventures, before she became Sailor Venus, featuring a new, glittering cover, a fresh translation, and remastered interior art! A year before meeting Sailor Moon--and her destiny as a member of the Sailor Guardians--Minako was the fir",http://books.google.com/books/content?id=-rOQEAAAQBAJ&printsec=frontcover&img=1&zoom=3&source=gbs_api,completed,2025-10-13T00:07:27.680523,Google Books API,Sailor V Naoko Takeuchi Vol 1 manga,142,
